booking_id,date,slot_time,customer_id,crew_id,zone,area,lat,lng,slot_type,items,vehicle_size,list_price,total_price,is_weekend,status
B005612,2024-04-30,13:30,U01596,C04,east,Sector 56,28.43189,77.09656,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B005613,2024-04-30,14:30,U00238,C10,west,Sector 14,28.46499,77.03351,exterior_plus,exterior_plus|tyre_dressing,suv,499.0,598.0,0,completed
B005614,2024-04-30,16:30,U01404,C09,north,Cyber Hub,28.49684,77.05763,exterior,exterior|wax_polish|engine_bay,hatchback,349.0,1099.0,0,no_show
B005615,2024-04-30,10:00,U00422,C04,north,Cyber Hub,28.50027,77.07656,subscription,subscription,sedan,299.0,299.0,0,completed
B005616,2024-04-30,11:00,U01276,C04,west,Sector 14,28.4686,77.03373,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B005617,2024-05-01,10:00,U02400,C06,west,New Gurgaon,28.4209,76.99611,interior,interior,hatchback,399.0,399.0,0,completed
B005618,2024-05-01,16:00,U00047,C07,south,Sohna Road,28.39098,77.03872,interior,interior,hatchback,399.0,399.0,0,completed
B005619,2024-05-01,09:30,U00603,C08,west,New Gurgaon,28.41049,76.98156,interior,interior,sedan,399.0,399.0,0,completed
B005620,2024-05-01,14:00,U02515,C10,south,Manesar,28.34709,76.94316,subscription,subscription,suv,299.0,299.0,0,completed
B005621,2024-05-01,10:30,U00430,C04,north,Udyog Vihar,28.5127,77.0998,subscription,subscription|wax_polish|tyre_dressing|engine_bay,suv,299.0,1148.0,0,completed
B005622,2024-05-01,11:00,U00367,C02,east,Sector 56,28.42913,77.12037,exterior_plus,exterior_plus,sedan,499.0,499.0,0,completed
B005623,2024-05-01,15:30,U01772,C07,south,Sohna Road,28.39903,77.03848,subscription,subscription,hatchback,299.0,299.0,0,completed
B005624,2024-05-01,16:30,U01530,C10,north,Cyber Hub,28.49177,77.09265,exterior,exterior,sedan,349.0,349.0,0,completed
B005625,2024-05-01,11:30,U00746,C07,south,Sohna Road,28.41647,77.04995,subscription,subscription|interior_clean,hatchback,299.0,549.0,0,completed
B005626,2024-05-01,14:00,U01682,C05,east,Sector 56,28.41658,77.09143,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,completed
B005627,2024-05-01,09:00,U00877,C02,north,Udyog Vihar,28.51921,77.08205,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,0,completed
B005628,2024-05-01,15:30,U01730,C10,north,Cyber Hub,28.49867,77.08869,subscription,subscription,sedan,299.0,299.0,0,completed
B005629,2024-05-01,08:30,U02325,C03,west,New Gurgaon,28.43162,76.98596,interior,interior|tyre_dressing,sedan,399.0,498.0,0,completed
B005630,2024-05-01,15:30,U00740,C04,west,New Gurgaon,28.4203,76.9752,exterior,exterior|wax_polish|tyre_dressing,suv,349.0,848.0,0,completed
B005631,2024-05-01,08:30,U01304,C02,north,Golf Course Road,28.45137,77.11757,subscription,subscription|wax_polish,suv,299.0,699.0,0,completed
B005632,2024-05-01,14:00,U01778,C03,north,DLF Phase 3,28.49893,77.087,subscription,subscription|interior_clean|wax_polish,sedan,299.0,949.0,0,completed
B005633,2024-05-01,18:00,U01975,C10,south,Manesar,28.38255,76.92954,subscription,subscription|interior_clean|pet_hair,suv,299.0,699.0,0,completed
B005634,2024-05-01,08:00,U00504,C07,north,Cyber Hub,28.52061,77.09454,subscription,subscription|pet_hair,suv,299.0,449.0,0,completed
B005635,2024-05-01,13:30,U01769,C06,north,Udyog Vihar,28.49351,77.06635,subscription,subscription,hatchback,299.0,299.0,0,completed
B005636,2024-05-01,09:30,U01051,C08,north,Cyber Hub,28.51953,77.09856,exterior_plus,exterior_plus|interior_clean,sedan,499.0,749.0,0,completed
B005637,2024-05-01,12:00,U01407,C03,north,Golf Course Road,28.44276,77.11945,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,no_show
B005638,2024-05-01,09:30,U00671,C04,north,Cyber Hub,28.47054,77.0874,exterior_plus,exterior_plus,sedan,499.0,499.0,0,completed
B005639,2024-05-01,08:00,U02411,C07,north,DLF Phase 3,28.48958,77.11501,subscription,subscription|tyre_dressing|engine_bay,suv,299.0,748.0,0,completed
B005640,2024-05-01,10:00,U00730,C08,north,Udyog Vihar,28.50076,77.09445,subscription,subscription|tyre_dressing|engine_bay,sedan,299.0,748.0,0,completed
B005641,2024-05-01,15:30,U01457,C09,north,Udyog Vihar,28.47022,77.1129,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B005642,2024-05-01,08:00,U01601,C08,north,Udyog Vihar,28.53081,77.09257,exterior,exterior|interior_clean|tyre_dressing,sedan,349.0,698.0,0,completed
B005643,2024-05-01,12:00,U00409,C08,west,Palam Vihar,28.51956,77.05308,exterior,exterior,sedan,349.0,349.0,0,completed
B005644,2024-05-01,12:00,U02083,C07,east,Sector 56,28.41539,77.08174,subscription,subscription,sedan,299.0,299.0,0,completed
B005645,2024-05-01,08:00,U00689,C04,south,Manesar,28.37001,76.94011,subscription,subscription,sedan,299.0,299.0,0,completed
B005646,2024-05-01,08:00,U02287,C05,north,Cyber Hub,28.4898,77.09461,exterior,exterior|tyre_dressing,hatchback,349.0,448.0,0,completed
B005647,2024-05-01,08:00,U02203,C03,north,Cyber Hub,28.49116,77.10319,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B005648,2024-05-01,12:00,U00905,C02,north,Golf Course Road,28.44869,77.10416,subscription,subscription|wax_polish|pet_hair,hatchback,299.0,849.0,0,completed
B005649,2024-05-01,17:30,U02546,C10,north,DLF Phase 3,28.48776,77.09461,subscription,subscription,sedan,299.0,299.0,0,completed
B005650,2024-05-01,16:30,U02501,C03,north,Golf Course Road,28.4396,77.10809,subscription,subscription,suv,299.0,299.0,0,completed
B005651,2024-05-02,16:30,U00323,C05,north,Golf Course Road,28.45008,77.10193,full_detail,full_detail,hatchback,999.0,999.0,0,completed
B005652,2024-05-02,14:00,U01471,C09,north,Golf Course Road,28.43143,77.10067,subscription,subscription,sedan,299.0,299.0,0,completed
B005653,2024-05-02,10:30,U00987,C01,south,Sohna Road,28.41554,77.02431,full_detail,full_detail|interior_clean,hatchback,999.0,1249.0,0,completed
B005654,2024-05-02,11:30,U02011,C03,north,Udyog Vihar,28.49733,77.0664,subscription,subscription|interior_clean|wax_polish,hatchback,299.0,949.0,0,completed
B005655,2024-05-02,08:30,U02070,C04,north,Udyog Vihar,28.50567,77.08204,subscription,subscription|wax_polish|tyre_dressing,hatchback,299.0,798.0,0,completed
B005656,2024-05-02,17:30,U00973,C04,south,Sohna Road,28.40518,77.05669,subscription,subscription,hatchback,299.0,299.0,0,completed
B005657,2024-05-02,16:30,U00525,C08,east,Sector 56,28.43034,77.09949,subscription,subscription|wax_polish,sedan,299.0,699.0,0,completed
B005658,2024-05-02,12:30,U00292,C10,north,Udyog Vihar,28.52,77.09268,subscription,subscription,hatchback,299.0,299.0,0,completed
B005659,2024-05-02,17:30,U01354,C06,north,Udyog Vihar,28.50434,77.0888,subscription,subscription|interior_clean|tyre_dressing,sedan,299.0,648.0,0,completed
B005660,2024-05-02,08:30,U02496,C05,north,Cyber Hub,28.48783,77.09176,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B005661,2024-05-02,13:30,U00956,C01,north,Golf Course Road,28.43692,77.10431,interior,interior,hatchback,399.0,399.0,0,completed
B005662,2024-05-02,08:30,U00151,C10,north,Golf Course Road,28.41273,77.09449,exterior,exterior|tyre_dressing,hatchback,349.0,448.0,0,completed
B005663,2024-05-02,08:00,U00098,C06,north,Udyog Vihar,28.49551,77.08048,subscription,subscription,suv,299.0,299.0,0,completed
B005664,2024-05-02,11:00,U01769,C05,north,Udyog Vihar,28.49351,77.06635,full_detail,full_detail,hatchback,999.0,999.0,0,completed
B005665,2024-05-02,12:30,U01359,C02,north,Cyber Hub,28.48235,77.08066,subscription,subscription,suv,299.0,299.0,0,completed
B005666,2024-05-02,09:30,U00257,C02,north,DLF Phase 3,28.52571,77.1031,interior,interior|interior_clean|tyre_dressing,hatchback,399.0,748.0,0,completed
B005667,2024-05-02,13:30,U01704,C04,north,Golf Course Road,28.43244,77.10329,interior,interior|tyre_dressing,sedan,399.0,498.0,0,completed
B005668,2024-05-02,16:30,U01157,C04,south,Sohna Road,28.40435,77.02734,interior,interior|interior_clean|engine_bay,hatchback,399.0,999.0,0,completed
B005669,2024-05-02,16:00,U00391,C06,north,Udyog Vihar,28.51304,77.08053,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,no_show
B005670,2024-05-02,18:30,U02230,C06,north,DLF Phase 3,28.50728,77.08008,subscription,subscription,suv,299.0,299.0,0,completed
B005671,2024-05-02,13:30,U02030,C07,north,DLF Phase 3,28.4937,77.10306,interior,interior,hatchback,399.0,399.0,0,completed
B005672,2024-05-02,15:30,U00304,C09,north,Golf Course Road,28.42651,77.11713,subscription,subscription|wax_polish,suv,299.0,699.0,0,completed
B005673,2024-05-02,14:00,U02573,C09,west,Palam Vihar,28.51367,77.04431,exterior_plus,exterior_plus|engine_bay,hatchback,499.0,849.0,0,completed
B005674,2024-05-02,10:30,U01493,C03,east,Sector 56,28.42921,77.09258,subscription,subscription,sedan,299.0,299.0,0,completed
B005675,2024-05-02,09:30,U00643,C05,north,Udyog Vihar,28.49549,77.08548,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B005676,2024-05-02,18:00,U01127,C01,north,DLF Phase 3,28.4908,77.10479,subscription,subscription|tyre_dressing|pet_hair,sedan,299.0,548.0,0,completed
B005677,2024-05-02,17:30,U00393,C04,north,Golf Course Road,28.45499,77.07195,subscription,subscription|interior_clean|tyre_dressing,hatchback,299.0,648.0,0,completed
B005678,2024-05-02,10:30,U00097,C08,north,Golf Course Road,28.44904,77.09355,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B005679,2024-05-02,16:00,U01544,C01,west,Sector 14,28.45764,77.02792,exterior,exterior|wax_polish|tyre_dressing,suv,349.0,848.0,0,completed
B005680,2024-05-02,11:30,U01381,C05,north,Cyber Hub,28.49069,77.07418,subscription,subscription|engine_bay,sedan,299.0,649.0,0,completed
B005681,2024-05-02,13:00,U01308,C07,west,Palam Vihar,28.49916,77.03533,exterior,exterior|wax_polish,sedan,349.0,749.0,0,completed
B005682,2024-05-02,09:00,U01955,C03,west,Palam Vihar,28.52807,77.04457,exterior,exterior|wax_polish|tyre_dressing,hatchback,349.0,848.0,0,no_show
B005683,2024-05-02,10:00,U00796,C05,west,Palam Vihar,28.5075,77.04735,subscription,subscription,hatchback,299.0,299.0,0,completed
B005684,2024-05-02,10:00,U00529,C10,north,Golf Course Road,28.43912,77.09328,interior,interior,sedan,399.0,399.0,0,completed
B005685,2024-05-03,10:30,U00902,C05,west,Palam Vihar,28.5193,77.05309,interior,interior|tyre_dressing,sedan,399.0,498.0,0,no_show
B005686,2024-05-03,15:00,U01550,C09,north,DLF Phase 3,28.5169,77.10813,exterior_plus,exterior_plus|engine_bay,sedan,499.0,849.0,0,completed
B005687,2024-05-03,14:00,U01769,C06,north,Udyog Vihar,28.49351,77.06635,subscription,subscription,hatchback,299.0,299.0,0,completed
B005688,2024-05-03,16:00,U00945,C01,west,Palam Vihar,28.51119,77.02501,subscription,subscription,hatchback,299.0,299.0,0,completed
B005689,2024-05-03,16:00,U00904,C05,west,Palam Vihar,28.50071,77.04004,subscription,subscription|wax_polish,hatchback,299.0,699.0,0,completed
B005690,2024-05-03,10:00,U00127,C08,north,DLF Phase 3,28.49337,77.11195,subscription,subscription|interior_clean|wax_polish,suv,299.0,949.0,0,completed
B005691,2024-05-03,18:30,U01581,C05,north,Golf Course Road,28.44729,77.10201,interior,interior|interior_clean|wax_polish,suv,399.0,1049.0,0,completed
B005692,2024-05-03,10:00,U00518,C07,north,Golf Course Road,28.42363,77.11299,subscription,subscription,suv,299.0,299.0,0,completed
B005693,2024-05-03,10:30,U00724,C07,west,Palam Vihar,28.52058,77.03994,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,completed
B005694,2024-05-03,09:00,U01392,C02,north,Cyber Hub,28.50215,77.08086,exterior,exterior,sedan,349.0,349.0,0,completed
B005695,2024-05-03,13:30,U00320,C03,north,Golf Course Road,28.45924,77.09666,full_detail,full_detail,suv,999.0,999.0,0,completed
B005696,2024-05-03,17:00,U01077,C10,north,Udyog Vihar,28.50947,77.07434,exterior,exterior|wax_polish,sedan,349.0,749.0,0,completed
B005697,2024-05-03,13:00,U00061,C07,north,Udyog Vihar,28.49611,77.09211,subscription,subscription|interior_clean|tyre_dressing,sedan,299.0,648.0,0,completed
B005698,2024-05-03,11:00,U00396,C08,north,Cyber Hub,28.48364,77.08201,exterior_plus,exterior_plus|tyre_dressing,suv,499.0,598.0,0,completed
B005699,2024-05-03,09:00,U01646,C05,east,Sector 56,28.44779,77.09522,subscription,subscription,hatchback,299.0,299.0,0,completed
B005700,2024-05-03,12:00,U00841,C08,east,Sector 56,28.43469,77.09909,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B005701,2024-05-03,17:30,U00721,C02,north,Cyber Hub,28.47429,77.08968,exterior,exterior|tyre_dressing,suv,349.0,448.0,0,completed
B005702,2024-05-03,09:30,U01578,C08,west,Palam Vihar,28.5142,77.04377,exterior_plus,exterior_plus,suv,499.0,499.0,0,completed
B005703,2024-05-03,16:30,U00237,C06,west,New Gurgaon,28.4017,76.96094,subscription,subscription,suv,299.0,299.0,0,completed
B005704,2024-05-03,10:30,U02475,C06,west,New Gurgaon,28.42564,76.9794,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,completed
B005705,2024-05-03,14:00,U02288,C05,west,Sector 14,28.46809,77.04597,exterior,exterior|tyre_dressing,hatchback,349.0,448.0,0,completed
B005706,2024-05-03,10:30,U02305,C10,south,Sohna Road,28.40301,77.00859,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B005707,2024-05-03,18:00,U02156,C01,north,Udyog Vihar,28.50531,77.06725,subscription,subscription,suv,299.0,299.0,0,completed
B005708,2024-05-03,11:30,U02086,C10,north,Udyog Vihar,28.50553,77.10349,exterior_plus,exterior_plus|interior_clean|wax_polish,sedan,499.0,1149.0,0,completed
B005709,2024-05-03,10:00,U01676,C06,north,Cyber Hub,28.48503,77.08969,subscription,subscription|wax_polish|tyre_dressing,hatchback,299.0,798.0,0,completed
B005710,2024-05-03,10:00,U00713,C08,north,Golf Course Road,28.44903,77.10323,full_detail,full_detail|interior_clean|tyre_dressing,hatchback,999.0,1348.0,0,completed
B005711,2024-05-03,16:00,U00910,C01,south,Manesar,28.36059,76.9388,full_detail,full_detail|interior_clean,hatchback,999.0,1249.0,0,completed
B005712,2024-05-03,09:30,U02124,C02,east,Sector 56,28.40668,77.09815,subscription,subscription|interior_clean|tyre_dressing,hatchback,299.0,648.0,0,completed
B005713,2024-05-03,08:00,U02101,C07,north,DLF Phase 3,28.48307,77.09613,subscription,subscription,sedan,299.0,299.0,0,completed
B005714,2024-05-03,11:00,U00926,C08,south,Sohna Road,28.40827,77.06538,interior,interior|tyre_dressing|pet_hair,hatchback,399.0,648.0,0,completed
B005715,2024-05-03,11:00,U01769,C09,north,Udyog Vihar,28.49351,77.06635,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B005716,2024-05-03,11:00,U00986,C09,north,DLF Phase 3,28.4936,77.10464,subscription,subscription,sedan,299.0,299.0,0,completed
B005717,2024-05-03,08:30,U01745,C05,west,Palam Vihar,28.52034,77.03295,interior,interior|tyre_dressing,sedan,399.0,498.0,0,completed
B005718,2024-05-03,15:00,U01608,C03,north,Cyber Hub,28.49865,77.06906,interior,interior,suv,399.0,399.0,0,completed
B005719,2024-05-03,10:30,U00492,C05,north,DLF Phase 3,28.50523,77.103,subscription,subscription|interior_clean,hatchback,299.0,549.0,0,completed
B005720,2024-05-03,13:00,U00827,C01,north,Udyog Vihar,28.49981,77.09309,subscription,subscription,hatchback,299.0,299.0,0,completed
B005721,2024-05-03,09:00,U02426,C10,west,New Gurgaon,28.40151,76.95854,exterior,exterior|interior_clean,hatchback,349.0,599.0,0,completed
B005722,2024-05-03,15:00,U00957,C09,west,New Gurgaon,28.41889,76.97158,exterior,exterior,hatchback,349.0,349.0,0,completed
B005723,2024-05-03,16:00,U01389,C05,north,DLF Phase 3,28.48952,77.11895,exterior_plus,exterior_plus|pet_hair,sedan,499.0,649.0,0,completed
B005724,2024-05-03,11:30,U02253,C06,north,Udyog Vihar,28.49538,77.09396,exterior,exterior|wax_polish|pet_hair,hatchback,349.0,899.0,0,completed
B005725,2024-05-03,08:00,U00587,C02,north,Udyog Vihar,28.50659,77.07985,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B005726,2024-05-03,12:30,U02220,C03,east,Sector 56,28.40376,77.10601,exterior,exterior|pet_hair|engine_bay,hatchback,349.0,849.0,0,completed
B005727,2024-05-03,14:30,U01975,C01,south,Manesar,28.38255,76.92954,subscription,subscription,suv,299.0,299.0,0,no_show
B005728,2024-05-03,17:00,U02507,C10,north,Udyog Vihar,28.48614,77.09044,subscription,subscription|tyre_dressing|pet_hair,hatchback,299.0,548.0,0,completed
B005729,2024-05-03,12:00,U00178,C06,west,New Gurgaon,28.41524,76.97565,interior,interior,sedan,399.0,399.0,0,completed
B005730,2024-05-03,10:00,U02469,C10,north,Udyog Vihar,28.50182,77.07008,subscription,subscription|pet_hair,sedan,299.0,449.0,0,completed
B005731,2024-05-03,14:30,U01341,C09,west,Sector 14,28.46043,77.03244,subscription,subscription,hatchback,299.0,299.0,0,completed
B005732,2024-05-03,12:30,U00990,C03,south,Manesar,28.33799,76.93037,subscription,subscription|interior_clean,hatchback,299.0,549.0,0,completed
B005733,2024-05-03,15:30,U02578,C10,north,Golf Course Road,28.44455,77.10409,subscription,subscription,sedan,299.0,299.0,0,completed
B005734,2024-05-03,15:30,U01050,C05,east,Sector 56,28.41017,77.0925,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B005735,2024-05-03,16:00,U00338,C03,north,Udyog Vihar,28.48526,77.08444,interior,interior,hatchback,399.0,399.0,0,no_show
B005736,2024-05-03,14:30,U01345,C02,south,Sohna Road,28.43242,77.03677,subscription,subscription,suv,299.0,299.0,0,completed
B005737,2024-05-03,08:30,U01547,C06,south,Manesar,28.36436,76.95312,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,0,completed
B005738,2024-05-03,13:00,U00218,C07,north,Cyber Hub,28.51098,77.07233,subscription,subscription|wax_polish|tyre_dressing,suv,299.0,798.0,0,completed
B005739,2024-05-03,09:00,U00856,C09,south,Manesar,28.35017,76.94313,subscription,subscription,sedan,299.0,299.0,0,completed
B005740,2024-05-03,10:00,U00356,C03,north,Golf Course Road,28.44556,77.09565,interior,interior|interior_clean,hatchback,399.0,649.0,0,completed
B005741,2024-05-03,10:00,U01014,C10,south,Manesar,28.36319,76.93093,interior,interior,hatchback,399.0,399.0,0,completed
B005742,2024-05-03,18:30,U00229,C06,west,New Gurgaon,28.42477,76.96905,interior,interior|interior_clean,sedan,399.0,649.0,0,completed
B005743,2024-05-04,08:00,U01401,C06,west,Sector 14,28.4392,77.01655,interior,interior,sedan,439.0,439.0,1,completed
B005744,2024-05-04,12:30,U01505,C10,west,Sector 14,28.46829,77.01299,interior,interior,hatchback,439.0,439.0,1,completed
B005745,2024-05-04,12:30,U01887,C05,north,Golf Course Road,28.4255,77.10031,interior,interior|interior_clean,sedan,439.0,689.0,1,completed
B005746,2024-05-04,09:30,U01656,C09,north,Cyber Hub,28.51247,77.09888,subscription,subscription,suv,299.0,299.0,1,completed
B005747,2024-05-04,16:00,U00424,C09,south,Manesar,28.36898,76.94165,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,1,completed
B005748,2024-05-04,08:00,U00916,C09,west,New Gurgaon,28.40667,76.96646,exterior,exterior|interior_clean|wax_polish,suv,401.0,1051.0,1,completed
B005749,2024-05-04,08:00,U01853,C07,north,Cyber Hub,28.49936,77.08307,interior,interior|tyre_dressing,hatchback,439.0,538.0,1,completed
