booking_id,date,crew_id,customer_id,zone,scheduled_time,arrival_time,late_minutes,duration_minutes,distance_km,water_litres,dirtiness_level,rating,revenue
B010565,2024-07-27,C08,U02295,west,11:00,11:05,5,35,7.1,54.7,4,4,439.0
B010566,2024-07-27,C03,U02464,north,10:30,10:35,5,40,8.38,33.6,1,3,299.0
B010567,2024-07-27,C08,U02004,south,15:00,15:01,2,35,12.13,49.9,1,5,398.0
B010568,2024-07-27,C02,U01694,south,16:30,16:41,12,43,11.7,52.9,4,4,398.0
B010569,2024-07-27,C08,U01040,west,18:30,18:30,0,30,3.94,43.0,2,4,401.0
B010570,2024-07-27,C10,U00770,north,11:30,11:35,6,54,4.89,81.4,2,3,651.0
B010571,2024-07-27,C09,U01446,north,09:00,09:00,0,37,2.64,49.0,2,5,401.0
B010572,2024-07-27,C07,U00464,west,13:00,13:00,0,37,7.96,38.4,1,4,299.0
B010573,2024-07-27,C07,U00724,west,13:00,13:00,0,52,10.71,66.6,3,4,449.0
B010574,2024-07-27,C04,U00814,north,15:00,15:03,3,36,2.64,35.6,1,3,299.0
B010575,2024-07-27,C04,U01021,south,13:00,13:09,9,36,6.28,46.1,2,4,299.0
B010576,2024-07-27,C05,U00265,east,17:30,17:33,4,61,2.13,36.7,2,4,798.0
B010577,2024-07-27,C05,U02013,north,08:30,08:35,5,36,7.45,47.8,2,4,398.0
B010579,2024-07-27,C10,U00642,south,16:00,16:15,15,39,7.37,64.5,2,4,398.0
B010580,2024-07-27,C05,U00410,west,12:30,12:30,0,61,7.69,64.9,2,4,798.0
B010581,2024-07-27,C03,U01816,south,14:00,14:13,13,85,9.24,66.1,1,4,949.0
B010582,2024-07-27,C04,U01274,east,15:00,15:05,6,77,3.18,79.4,4,4,839.0
B010583,2024-07-27,C09,U01346,west,16:30,16:41,12,96,10.84,42.5,2,4,1249.0
B010584,2024-07-27,C10,U02283,north,10:00,10:05,5,39,4.66,65.9,4,5,398.0
B010585,2024-07-27,C07,U01061,east,12:00,12:01,2,62,1.84,69.1,2,3,648.0
B010586,2024-07-27,C08,U00476,north,08:30,08:30,0,70,4.84,34.5,1,3,849.0
B010587,2024-07-27,C09,U02507,north,09:30,09:37,7,62,0.99,34.5,1,4,699.0
B010588,2024-07-27,C03,U02054,north,14:30,14:30,0,45,6.47,53.3,3,3,500.0
B010589,2024-07-27,C10,U02544,south,16:00,16:08,9,64,5.9,49.1,2,4,839.0
B010590,2024-07-27,C02,U00709,north,16:00,16:03,3,58,6.81,97.2,4,3,549.0
B010591,2024-07-27,C07,U01614,south,13:30,13:30,0,42,5.27,54.4,3,4,398.0
B010592,2024-07-27,C06,U00718,north,13:30,13:45,15,50,14.06,45.6,2,4,649.0
B010593,2024-07-27,C04,U01792,north,17:00,17:02,2,36,6.51,56.4,3,3,401.0
B010594,2024-07-27,C08,U00633,north,09:00,09:00,0,35,1.11,43.1,1,4,398.0
B010595,2024-07-27,C10,U01611,north,13:00,13:01,1,54,4.4,53.8,1,4,549.0
B010596,2024-07-27,C08,U01676,north,14:30,14:30,0,50,1.37,69.9,4,4,549.0
B010599,2024-07-27,C01,U01837,north,10:00,10:13,14,50,9.44,74.8,3,5,549.0
B010600,2024-07-27,C06,U00191,north,08:00,08:16,16,30,15.62,43.9,2,4,299.0
B010601,2024-07-27,C03,U01434,east,17:00,17:03,4,127,3.64,48.9,2,3,1698.0
B010602,2024-07-27,C08,U00216,west,08:00,08:11,11,30,13.09,52.1,3,3,401.0
B010603,2024-07-27,C01,U00840,north,13:00,13:09,10,30,9.32,44.2,2,4,401.0
B010604,2024-07-27,C10,U01587,south,13:30,13:33,4,54,8.43,67.3,3,4,549.0
B010605,2024-07-27,C04,U01785,north,10:30,10:33,3,41,7.5,38.1,3,4,398.0
B010606,2024-07-27,C08,U01908,north,16:00,16:00,0,30,7.88,43.1,2,4,401.0
B010607,2024-07-27,C05,U01793,west,16:30,16:30,0,51,9.5,82.5,3,4,651.0
B010608,2024-07-27,C05,U00496,north,15:00,15:03,3,31,7.08,64.9,3,4,299.0
B010609,2024-07-27,C05,U02377,south,16:30,16:33,3,40,7.47,46.0,2,4,599.0
B010610,2024-07-27,C07,U01939,north,09:00,09:00,0,37,4.79,45.0,3,4,299.0
B010611,2024-07-27,C03,U01759,west,17:00,17:19,20,122,11.15,75.0,4,3,1499.0
B010612,2024-07-27,C03,U00089,west,13:30,13:43,13,45,6.96,50.9,4,3,439.0
B010613,2024-07-27,C10,U02349,north,08:00,08:03,3,54,1.9,85.3,3,4,549.0
B010614,2024-07-27,C01,U00255,east,09:30,09:35,5,50,0.27,56.3,2,5,549.0
B010615,2024-07-27,C01,U01947,north,17:00,17:14,14,35,9.39,45.6,2,4,398.0
B010616,2024-07-27,C08,U00964,north,10:00,10:01,2,50,1.62,83.5,3,5,549.0
B010617,2024-07-28,C01,U01161,north,09:30,09:30,0,30,4.81,70.3,3,4,299.0
B010618,2024-07-28,C04,U01042,north,10:30,10:37,8,36,3.29,42.4,3,3,299.0
B010619,2024-07-28,C02,U01535,east,16:30,16:30,0,58,9.27,65.6,2,4,549.0
B010620,2024-07-28,C05,U01267,north,14:00,14:01,1,31,4.82,40.3,1,5,299.0
B010621,2024-07-28,C04,U00161,west,13:00,13:11,12,61,10.36,46.3,1,4,699.0
B010622,2024-07-28,C02,U01793,west,08:00,08:07,8,83,9.83,90.3,3,4,949.0
B010623,2024-07-28,C10,U00449,north,09:30,09:30,0,44,3.25,81.6,4,4,538.0
B010624,2024-07-28,C07,U01448,south,15:00,15:05,5,37,17.46,59.0,2,3,299.0
B010625,2024-07-28,C06,U00896,north,09:00,09:16,16,30,11.52,42.6,2,3,401.0
B010626,2024-07-28,C07,U00041,south,14:00,14:01,1,67,5.78,36.2,2,4,798.0
B010627,2024-07-28,C03,U02600,south,11:30,11:30,0,127,6.7,67.5,4,3,1649.0
B010628,2024-07-28,C01,U01398,west,10:00,10:09,10,35,12.81,53.0,3,4,398.0
B010629,2024-07-28,C05,U00749,east,16:30,16:30,0,31,2.81,39.9,2,4,299.0
B010630,2024-07-28,C01,U00148,east,14:30,14:30,0,50,2.46,86.3,3,4,549.0
B010631,2024-07-28,C08,U00047,south,10:30,10:35,5,78,11.72,35.0,2,5,1249.0
B010632,2024-07-28,C01,U01422,north,17:00,17:00,0,50,3.61,68.5,2,5,651.0
B010633,2024-07-28,C10,U02590,west,12:00,12:09,10,44,7.54,57.2,3,5,538.0
B010634,2024-07-28,C03,U02262,north,09:30,09:33,3,40,6.7,44.2,2,4,401.0
B010635,2024-07-28,C03,U02568,north,12:00,12:00,0,105,1.23,63.3,3,4,1299.0
B010636,2024-07-28,C05,U01596,east,15:00,15:00,0,36,1.84,54.1,3,5,439.0
B010637,2024-07-28,C01,U01345,south,14:00,14:00,0,64,6.73,49.7,1,4,938.0
B010638,2024-07-28,C03,U01039,west,15:00,15:00,0,70,9.99,63.3,3,4,788.0
B010639,2024-07-28,C09,U00112,west,10:30,10:37,8,62,7.15,69.3,4,4,648.0
B010640,2024-07-28,C04,U00221,north,11:30,11:30,0,47,1.66,44.6,3,4,599.0
B010641,2024-07-28,C10,U00387,east,18:30,18:30,0,44,4.3,37.2,2,5,599.0
B010642,2024-07-28,C07,U01019,north,13:30,13:33,4,52,7.87,38.9,1,3,449.0
B010643,2024-07-28,C09,U01085,north,16:00,16:00,0,43,1.15,56.2,4,5,439.0
B010644,2024-07-28,C02,U01207,north,08:00,08:00,0,38,2.79,66.1,3,5,299.0
B010645,2024-07-28,C03,U01096,north,16:00,16:03,4,40,1.3,56.3,4,4,401.0
B010646,2024-07-28,C07,U02526,north,12:30,12:30,0,77,1.68,58.2,2,4,1001.0
B010647,2024-07-28,C06,U00187,north,10:00,10:20,20,40,16.03,48.0,2,3,538.0
B010648,2024-07-28,C06,U00622,north,09:30,09:45,15,80,13.07,60.1,1,3,1048.0
B010649,2024-07-28,C01,U00148,east,08:00,08:00,0,30,2.46,72.4,3,5,299.0
B010650,2024-07-28,C03,U02082,west,16:30,16:40,10,45,6.51,40.8,1,3,439.0
B010651,2024-07-28,C09,U01368,north,11:00,11:00,0,37,3.44,42.8,2,4,299.0
B010652,2024-07-28,C09,U01230,north,10:30,10:30,0,68,2.33,53.7,2,4,849.0
B010653,2024-07-28,C09,U02190,north,16:30,16:30,0,37,1.75,66.5,3,5,299.0
B010654,2024-07-28,C02,U02223,north,16:00,16:00,1,63,2.07,81.1,2,2,648.0
B010655,2024-07-28,C05,U00929,north,11:30,11:30,0,61,0.28,35.7,1,4,798.0
B010656,2024-07-28,C07,U02535,south,15:30,15:30,0,42,6.02,63.0,2,4,439.0
B010657,2024-07-28,C01,U02040,east,15:30,15:30,0,99,1.13,67.9,1,4,1439.0
B010658,2024-07-28,C08,U00170,west,11:00,11:09,10,55,11.55,51.6,3,3,699.0
B010659,2024-07-28,C10,U00966,west,10:00,10:24,24,59,5.97,79.8,2,3,689.0
B010660,2024-07-28,C10,U00151,north,10:00,10:03,3,39,5.73,38.8,2,4,398.0
B010661,2024-07-28,C09,U00170,west,11:00,11:09,10,37,11.42,60.1,3,3,299.0
B010662,2024-07-28,C04,U00119,north,16:30,16:41,11,41,8.61,74.6,4,2,398.0
B010663,2024-07-28,C10,U02378,south,13:30,13:33,4,34,8.18,50.3,3,3,299.0
B010664,2024-07-28,C08,U02592,east,08:30,08:30,0,65,8.18,69.4,4,4,699.0
B010665,2024-07-28,C10,U00805,south,10:00,10:13,13,59,19.15,69.5,1,3,648.0
B010666,2024-07-28,C07,U00782,north,14:30,14:41,12,42,8.22,36.1,2,3,398.0
B010667,2024-07-28,C08,U01066,north,17:00,17:00,0,78,2.34,41.4,2,4,1249.0
B010668,2024-07-28,C06,U00873,north,10:00,10:03,3,35,14.41,36.7,1,3,398.0
B010669,2024-07-28,C07,U00875,west,18:00,18:00,0,47,9.96,47.9,1,3,538.0
B010670,2024-07-28,C08,U00747,east,16:30,16:40,10,44,6.96,42.4,3,3,698.0
B010671,2024-07-28,C10,U00044,south,11:00,11:07,8,34,7.9,57.6,3,5,299.0
B010672,2024-07-28,C06,U01117,west,17:30,17:36,6,50,10.69,44.4,2,4,548.0
B010673,2024-07-28,C07,U00761,south,18:00,18:02,2,37,3.51,50.0,2,5,401.0
B010674,2024-07-28,C04,U02056,north,09:30,09:46,17,36,8.4,48.8,1,3,401.0
B010675,2024-07-28,C04,U01015,north,11:30,11:30,0,41,3.45,62.0,3,4,398.0
B010676,2024-07-28,C03,U01790,south,11:00,11:09,10,90,20.53,69.7,1,4,1150.0
B010677,2024-07-28,C09,U01624,north,10:30,10:31,1,98,4.51,66.9,2,5,1348.0
B010678,2024-07-28,C08,U01492,north,15:30,15:33,3,30,6.16,55.3,3,3,401.0
B010679,2024-07-28,C08,U01937,north,11:00,11:00,0,30,0.59,68.2,3,4,401.0
B010680,2024-07-28,C08,U01531,north,17:30,17:37,7,39,2.51,60.1,2,4,599.0
B010681,2024-07-28,C07,U01189,south,15:30,16:03,33,67,18.48,41.4,3,3,798.0
B010682,2024-07-28,C07,U00189,west,16:30,16:52,22,77,10.62,36.7,1,3,951.0
B010683,2024-07-28,C07,U00776,north,15:30,15:30,0,42,5.67,43.4,1,4,398.0
B010684,2024-07-28,C01,U00934,west,14:30,14:30,0,64,11.79,47.5,3,5,999.0
B010685,2024-07-28,C09,U02130,south,16:00,16:15,15,63,21.26,77.6,2,5,689.0
B010686,2024-07-28,C06,U00428,south,16:00,16:03,3,55,4.34,53.2,4,3,801.0
B010687,2024-07-28,C01,U01412,west,17:00,17:14,14,70,13.61,56.9,1,5,798.0
B010688,2024-07-28,C05,U02596,north,09:00,09:09,10,31,5.18,66.9,3,5,299.0
B010689,2024-07-28,C07,U00153,south,10:00,10:00,0,47,5.47,39.3,2,4,599.0
B010690,2024-07-28,C10,U01130,south,09:00,09:11,11,34,9.45,44.0,2,4,401.0
B010691,2024-07-28,C07,U02283,north,11:00,11:07,7,57,7.81,54.9,1,4,549.0
B010692,2024-07-28,C04,U00558,north,09:30,09:43,14,41,4.63,36.4,1,3,398.0
B010693,2024-07-28,C06,U00306,south,10:00,10:00,0,35,6.74,35.2,2,4,398.0
B010694,2024-07-28,C02,U00337,north,18:00,18:00,0,53,1.58,63.0,4,4,449.0
B010695,2024-07-28,C06,U01272,south,15:30,15:39,10,40,6.72,52.9,3,4,538.0
B010696,2024-07-28,C03,U01553,west,18:00,18:00,0,40,6.49,53.7,1,5,299.0
B010697,2024-07-28,C04,U00945,west,10:30,10:37,8,86,8.7,53.6,1,3,1150.0
B010698,2024-07-28,C10,U01457,north,08:00,08:01,2,34,1.98,51.6,1,4,299.0
B010699,2024-07-28,C02,U00870,south,10:30,10:33,4,49,12.89,47.7,2,4,538.0
B010700,2024-07-28,C01,U02318,west,15:30,15:35,6,77,11.02,52.0,1,5,1249.0
B010701,2024-07-28,C04,U02288,west,08:00,08:16,16,36,3.98,39.5,2,4,299.0
B010702,2024-07-28,C09,U00582,south,08:00,08:01,2,37,10.76,53.4,4,3,401.0
B010703,2024-07-28,C05,U02136,north,17:00,17:03,3,66,7.13,92.8,3,5,699.0
B010704,2024-07-28,C01,U00420,north,14:00,14:18,19,50,11.88,71.5,1,4,549.0
B010705,2024-07-28,C06,U00394,west,08:30,08:30,0,55,1.72,42.4,2,5,801.0
B010707,2024-07-28,C10,U00751,east,16:30,16:30,0,54,2.43,55.1,2,3,549.0
B010708,2024-07-28,C01,U00197,east,15:00,15:00,0,30,2.22,53.7,3,5,299.0
B010709,2024-07-28,C04,U00097,north,11:00,11:07,7,61,1.19,59.7,3,3,699.0
B010710,2024-07-29,C02,U00731,north,16:00,16:00,0,43,3.7,39.1,2,5,398.0
B010711,2024-07-29,C06,U01609,north,13:00,13:11,12,60,12.98,59.6,2,4,798.0
B010712,2024-07-29,C05,U01201,north,09:30,09:30,0,51,3.87,60.0,1,4,549.0
B010713,2024-07-29,C09,U02060,west,17:30,17:37,7,42,11.01,68.3,3,4,448.0
B010714,2024-07-29,C08,U01381,north,09:00,09:00,0,35,0.3,60.1,3,3,398.0
B010716,2024-07-29,C05,U02378,south,15:30,15:46,16,41,8.09,31.3,1,3,498.0
B010717,2024-07-29,C04,U00013,west,14:30,14:43,13,41,7.99,49.2,3,3,398.0
B010718,2024-07-29,C10,U00305,west,18:00,18:07,8,34,7.4,36.6,1,4,299.0
B010719,2024-07-29,C10,U02269,east,12:30,12:30,0,69,4.69,35.1,1,5,899.0
B010720,2024-07-29,C05,U00862,west,09:30,09:30,0,36,12.06,64.8,3,4,399.0
B010721,2024-07-29,C02,U01108,west,14:00,14:00,0,38,6.41,46.1,2,5,299.0
B010722,2024-07-29,C09,U00733,west,16:00,16:02,2,37,3.88,42.5,2,5,299.0
B010723,2024-07-29,C03,U00545,north,15:30,15:43,13,65,4.45,80.5,4,3,648.0
B010724,2024-07-29,C07,U00730,north,18:00,18:08,9,42,7.25,52.8,3,4,398.0
B010725,2024-07-29,C09,U01990,west,08:00,08:07,7,37,13.9,63.3,2,4,299.0
B010726,2024-07-29,C10,U00355,north,10:30,10:30,0,74,3.07,76.3,2,4,799.0
B010727,2024-07-29,C01,U02468,west,15:00,15:20,21,97,13.61,36.7,3,5,1349.0
B010728,2024-07-29,C03,U00003,west,16:30,16:42,13,60,10.04,60.5,2,3,599.0
B010729,2024-07-29,C02,U00271,south,10:00,10:16,16,43,13.28,45.5,3,3,448.0
B010730,2024-07-29,C05,U00949,north,16:30,16:40,10,31,4.97,40.8,2,5,349.0
B010731,2024-07-29,C02,U01070,north,15:00,15:00,0,38,2.84,54.1,3,5,299.0
B010732,2024-07-29,C02,U00179,north,16:00,16:10,10,58,6.25,76.7,2,4,599.0
B010733,2024-07-29,C04,U02537,west,10:30,10:35,5,36,9.6,44.0,3,3,299.0
B010734,2024-07-29,C10,U01461,east,10:00,10:01,2,88,4.85,50.0,2,3,999.0
B010735,2024-07-29,C04,U00203,north,15:30,15:30,0,36,2.9,65.1,4,3,299.0
B010736,2024-07-29,C05,U00661,south,13:00,13:00,0,36,9.08,69.1,3,5,399.0
B010737,2024-07-29,C03,U00221,north,13:30,13:30,0,40,0.46,33.8,2,3,299.0
B010738,2024-07-29,C06,U02416,north,15:00,15:03,3,40,13.01,78.0,4,4,498.0
B010739,2024-07-29,C04,U00990,south,08:00,08:13,14,36,19.39,37.5,2,4,299.0
B010740,2024-07-29,C01,U00013,west,09:30,09:43,13,50,9.3,56.8,1,3,549.0
B010741,2024-07-29,C07,U01603,west,17:30,17:45,16,67,8.43,58.4,1,3,748.0
B010742,2024-07-29,C02,U00230,north,12:30,12:33,4,58,2.82,80.3,2,4,549.0
B010743,2024-07-29,C02,U01384,north,09:00,09:00,0,38,6.49,48.7,3,4,299.0
B010744,2024-07-29,C05,U00641,north,14:00,14:03,4,31,2.1,58.6,3,4,349.0
B010745,2024-07-29,C01,U00491,west,10:30,10:30,0,35,9.54,42.4,3,5,448.0
B010746,2024-07-29,C08,U00404,west,18:00,18:00,0,30,4.41,37.0,2,4,299.0
B010747,2024-07-29,C05,U00867,north,10:30,10:30,0,31,1.82,64.2,3,4,299.0
B010748,2024-07-29,C03,U01016,west,08:00,08:01,1,40,7.61,50.2,2,3,299.0
B010749,2024-07-29,C01,U00026,north,14:30,14:31,2,35,1.35,55.7,3,4,398.0
B010750,2024-07-29,C09,U01857,west,09:00,09:07,7,68,5.66,41.8,2,5,848.0
B010751,2024-07-29,C09,U01222,south,17:30,17:42,13,121,6.62,53.7,3,4,1448.0
B010752,2024-07-29,C10,U02238,north,14:30,14:30,0,54,3.36,45.5,3,4,548.0
B010753,2024-07-29,C08,U00423,west,14:00,14:05,5,60,4.35,80.5,2,3,748.0
B010754,2024-07-29,C06,U01988,north,09:00,09:07,8,55,14.65,59.9,2,4,648.0
B010755,2024-07-29,C03,U00344,south,09:30,09:30,0,127,5.9,69.1,3,4,1399.0
B010756,2024-07-29,C02,U02240,north,08:30,08:30,0,58,4.33,83.5,3,4,599.0
B010757,2024-07-29,C02,U01359,north,14:00,14:01,2,63,2.45,75.5,2,4,648.0
B010758,2024-07-29,C07,U01827,west,17:00,17:00,0,37,9.48,52.7,2,5,299.0
B010759,2024-07-29,C03,U02458,north,17:00,17:03,4,80,4.25,88.8,3,4,799.0
B010760,2024-07-29,C05,U02367,north,12:00,12:03,3,81,7.94,56.2,3,4,1149.0
B010761,2024-07-29,C04,U00537,north,13:00,13:13,14,52,6.71,68.3,3,4,598.0
B010762,2024-07-29,C06,U00664,west,09:00,09:00,0,75,8.6,68.1,2,3,999.0
B010763,2024-07-29,C03,U02591,west,18:00,18:00,0,50,10.99,39.3,2,4,498.0
B010764,2024-07-29,C08,U02145,west,13:00,13:00,0,30,4.16,57.6,3,4,299.0
B010765,2024-07-29,C10,U02444,east,17:00,17:00,0,59,3.34,66.1,2,5,698.0
B010766,2024-07-29,C02,U00867,north,12:30,12:30,0,49,6.38,58.0,2,4,499.0
B010767,2024-07-30,C10,U02001,west,16:30,16:30,0,39,11.45,53.6,3,4,448.0
B010768,2024-07-30,C08,U00244,north,09:30,09:30,0,50,7.65,64.3,2,4,599.0
B010769,2024-07-30,C02,U00005,north,09:30,09:45,15,38,7.74,59.9,2,3,299.0
B010770,2024-07-30,C10,U01747,north,14:00,14:00,0,39,2.12,41.5,1,4,398.0
B010771,2024-07-30,C10,U02032,west,11:00,11:05,6,34,9.44,39.6,2,4,349.0
B010772,2024-07-30,C02,U00306,south,10:00,10:24,24,43,10.66,34.2,1,4,398.0
B010773,2024-07-30,C05,U02537,west,11:30,11:50,20,51,11.91,70.1,4,4,549.0
B010774,2024-07-30,C02,U00112,west,12:00,12:01,2,63,8.06,50.9,1,5,648.0
B010775,2024-07-30,C05,U00856,south,08:30,08:39,10,51,19.22,76.4,3,4,549.0
B010776,2024-07-30,C01,U01399,north,09:00,09:09,9,30,9.97,48.5,2,4,299.0
B010777,2024-07-30,C09,U01636,north,11:00,11:00,0,63,2.13,69.1,1,5,649.0
B010778,2024-07-30,C04,U00620,south,16:00,16:04,5,36,16.99,50.1,2,4,299.0
B010779,2024-07-30,C10,U00422,north,13:00,13:01,1,34,4.34,61.6,4,5,299.0
B010780,2024-07-30,C06,U01060,west,15:00,15:11,12,30,12.23,55.5,3,4,349.0
B010781,2024-07-30,C09,U00675,west,17:00,17:04,5,62,5.63,69.6,3,4,648.0
B010782,2024-07-30,C02,U02364,west,08:30,08:30,0,38,7.59,63.0,4,4,299.0
B010783,2024-07-30,C07,U00074,south,08:30,08:33,4,57,8.06,64.8,2,3,549.0
B010784,2024-07-30,C06,U00595,north,16:00,16:15,16,50,13.08,78.6,2,4,549.0
B010785,2024-07-30,C02,U01713,south,11:30,11:33,4,44,8.4,51.8,1,4,399.0
B010786,2024-07-30,C04,U01817,north,14:00,14:05,6,41,5.41,40.9,2,4,398.0
B010787,2024-07-30,C08,U02311,south,12:30,12:46,17,55,15.7,53.0,1,3,648.0
B010788,2024-07-30,C06,U02504,north,11:00,11:16,16,30,14.98,45.8,2,4,299.0
B010789,2024-07-30,C02,U02041,north,09:00,09:00,0,99,1.5,40.2,1,5,1348.0
B010790,2024-07-30,C09,U01181,north,14:00,14:01,1,57,3.49,60.8,1,5,549.0
B010791,2024-07-30,C06,U00337,north,08:00,08:11,12,35,13.91,51.6,2,3,399.0
B010792,2024-07-30,C08,U02077,north,16:00,16:00,0,30,0.92,60.1,2,4,299.0
B010793,2024-07-30,C07,U00113,west,09:30,09:31,2,62,9.42,73.6,3,5,649.0
B010794,2024-07-30,C03,U02238,north,10:00,10:00,0,40,3.27,35.9,2,4,299.0
B010795,2024-07-30,C04,U02486,north,09:00,09:01,1,56,2.72,57.6,2,4,548.0
B010796,2024-07-30,C08,U01028,west,10:00,10:00,0,60,4.8,52.3,1,3,799.0
B010797,2024-07-30,C02,U01574,north,16:30,16:37,8,49,1.9,46.0,3,4,499.0
B010798,2024-07-30,C04,U01324,north,13:00,13:11,12,41,1.68,35.4,2,3,398.0
B010799,2024-07-30,C09,U00778,west,17:00,17:17,17,57,9.25,64.9,1,4,599.0
B010800,2024-07-30,C07,U00229,west,16:30,16:36,6,62,12.04,67.4,2,4,649.0
B010801,2024-07-30,C04,U02508,north,10:30,10:41,11,66,7.16,79.8,4,3,798.0
B010802,2024-07-30,C09,U00098,north,17:30,17:30,0,63,2.02,78.0,4,4,649.0
B010803,2024-07-30,C08,U02151,south,18:00,18:07,7,39,9.91,56.6,3,3,499.0
B010804,2024-07-30,C05,U00362,south,08:00,08:03,4,40,7.36,46.1,3,5,499.0
B010805,2024-07-30,C10,U01170,north,10:30,10:33,4,69,6.33,45.3,2,3,849.0
B010806,2024-07-30,C03,U00046,north,08:00,08:20,20,60,7.62,62.6,3,3,599.0
B010807,2024-07-30,C03,U01155,south,10:00,10:37,37,95,18.6,75.7,2,2,1049.0
B010808,2024-07-30,C09,U01135,north,13:00,13:11,12,43,2.48,33.1,1,3,399.0
B010809,2024-07-30,C10,U00853,south,11:00,11:09,9,44,7.6,37.4,1,3,499.0
B010810,2024-07-30,C07,U01735,north,17:30,17:30,0,62,1.39,53.5,1,3,648.0
B010812,2024-07-30,C02,U01633,north,15:30,15:30,0,38,2.92,51.4,2,5,299.0
B010814,2024-07-31,C09,U02430,east,10:00,10:00,0,42,6.89,54.6,3,5,398.0
B010815,2024-07-31,C04,U00615,west,08:00,08:00,0,77,5.48,67.8,2,4,799.0
B010816,2024-07-31,C06,U00494,north,12:00,12:13,13,39,13.63,57.7,3,3,499.0
B010817,2024-07-31,C08,U02331,north,10:30,10:33,4,30,5.61,37.9,1,3,349.0
B010818,2024-07-31,C02,U00347,west,12:30,12:54,25,49,13.32,60.9,4,3,498.0
B010820,2024-07-31,C10,U00620,south,11:00,11:15,15,54,18.81,43.3,1,4,649.0
B010821,2024-07-31,C09,U01560,north,09:30,09:30,0,42,4.76,49.3,2,5,398.0
B010822,2024-07-31,C08,U00496,north,11:30,11:30,0,35,1.63,54.2,1,3,398.0
B010823,2024-07-31,C05,U00228,north,13:00,13:05,6,51,5.57,57.6,2,5,549.0
B010824,2024-07-31,C04,U01594,north,08:30,08:30,0,36,4.87,37.5,1,3,299.0
B010825,2024-07-31,C05,U02496,north,16:30,16:30,0,65,4.91,62.7,1,4,848.0
B010826,2024-07-31,C01,U01921,north,17:30,17:30,0,30,11.31,57.8,2,5,299.0
B010827,2024-07-31,C01,U01267,north,17:00,17:17,17,30,7.99,58.6,3,4,299.0
B010828,2024-07-31,C08,U01139,west,10:00,10:05,6,50,5.05,61.1,2,3,549.0
B010830,2024-07-31,C01,U02086,north,17:00,17:06,6,75,10.27,63.0,1,5,949.0
B010831,2024-07-31,C07,U01354,north,14:00,14:00,0,57,7.65,77.8,3,4,549.0
B010832,2024-07-31,C09,U01231,west,14:00,14:09,10,62,2.3,45.5,3,4,749.0
B010833,2024-07-31,C04,U02311,south,08:00,08:05,6,36,13.03,55.6,2,4,299.0
B010834,2024-07-31,C04,U00179,north,12:30,12:30,0,41,3.4,55.9,2,4,448.0
B010835,2024-07-31,C06,U00712,south,17:30,17:30,0,30,5.63,50.6,4,4,299.0
B010836,2024-07-31,C10,U01861,north,10:00,10:00,0,54,2.02,70.8,4,3,599.0
B010837,2024-07-31,C08,U01364,north,08:30,08:39,9,50,2.1,97.5,4,2,549.0
B010838,2024-07-31,C06,U02159,north,10:30,10:39,10,30,10.94,41.3,2,4,299.0
B010839,2024-07-31,C07,U00258,north,17:30,17:37,8,42,6.92,44.4,2,3,398.0
B010840,2024-07-31,C02,U01258,west,13:30,13:30,0,58,4.06,80.3,2,5,599.0
B010841,2024-07-31,C10,U01754,west,10:30,10:39,9,39,5.99,39.0,2,5,448.0
B010842,2024-07-31,C07,U01317,north,09:30,09:30,0,57,7.02,91.2,3,4,599.0
B010843,2024-07-31,C03,U01895,east,08:00,08:07,8,40,3.38,38.5,2,4,299.0
B010844,2024-07-31,C05,U02309,north,09:00,09:00,0,56,5.82,59.2,2,5,648.0
B010845,2024-07-31,C04,U00543,north,09:30,09:30,0,41,5.22,63.5,2,4,448.0
B010846,2024-07-31,C01,U00876,north,15:30,15:41,11,35,11.06,31.6,1,4,448.0
B010847,2024-07-31,C02,U02160,east,12:30,12:41,12,38,9.14,41.6,1,4,299.0
B010848,2024-07-31,C03,U00461,south,12:30,12:52,22,60,19.62,30.8,1,4,549.0
B010850,2024-07-31,C09,U01321,north,11:00,11:00,0,52,1.45,42.5,2,4,499.0
B010851,2024-07-31,C06,U01123,north,12:30,12:41,12,103,9.38,59.4,2,4,1348.0
B010852,2024-07-31,C02,U01441,west,17:00,17:03,3,38,7.7,71.2,4,5,299.0
B010853,2024-07-31,C01,U00873,north,08:00,08:01,2,30,4.49,41.6,2,4,299.0
B010854,2024-07-31,C05,U00153,south,15:00,15:05,6,31,7.35,48.4,3,5,349.0
B010855,2024-07-31,C06,U00698,north,13:30,13:37,7,35,16.41,50.9,3,3,398.0
B010856,2024-07-31,C08,U01648,west,13:30,13:30,0,60,5.79,43.7,3,4,798.0
B010857,2024-08-01,C05,U00296,south,15:30,15:50,21,36,19.33,53.2,2,4,398.0
B010858,2024-08-01,C09,U01670,south,08:00,08:16,16,37,10.01,54.4,4,4,299.0
B010859,2024-08-01,C08,U02292,west,11:00,11:09,9,30,4.69,39.7,2,4,299.0
B010860,2024-08-01,C06,U01815,north,13:30,13:50,20,30,11.62,50.8,4,3,299.0
B010861,2024-08-01,C10,U02411,north,08:00,08:01,1,54,3.49,78.0,2,4,549.0
B010863,2024-08-01,C02,U01440,south,16:00,16:18,19,43,23.1,45.4,3,3,398.0
B010864,2024-08-01,C08,U02086,north,09:30,09:35,5,55,3.05,59.8,2,4,649.0
